time_s,Fp1,Fp2,F3,F4,C3,C4,O1,O2
9.3047,11.501,13.283,-0.046,5.667,2.519,12.386,-4.096,-11.471
9.3086,12.519,7.458,0.072,4.372,-0.318,13.297,-7.836,-14.506
9.3125,10.32,11.63,-3.385,5.223,0.382,10.567,-4.124,-11.847
9.3164,7.278,12.946,-4.199,4.338,0.21,14.05,-6.53,-13.452
9.3203,14.195,9.252,3.304,10.957,-0.357,6.278,-6.647,-16.285
9.3242,11.191,5.222,4.098,7.604,3.81,4.569,-8.525,-11.745
9.3281,15.949,10.727,4.048,3.696,7.763,3.849,-4.652,-9.745
9.332,12.801,7.623,1.657,5.101,8.886,8.546,-1.805,-6.324
9.3359,10.146,8.519,5.567,4.09,7.336,1.561,-5.271,-7.813
9.3398,9.031,12.304,1.735,5.394,8.829,5.108,-10.954,-6.957
9.3438,7.42,13.111,3.119,4.155,5.551,3.67,-6.557,-10.471
9.3477,4.975,12.573,2.096,0.429,6.127,1.797,-7.226,-13.634
9.3516,6.025,11.876,2.126,1.342,8.004,4.146,-8.289,-12.88
9.3555,2.069,11.84,-4.14,-0.268,11.378,7.393,-5.102,-13.46
9.3594,2.535,8.844,-6.005,2.838,7.984,4.884,-5.063,-12.147
9.3633,-1.137,6.134,-7.554,1.645,6.446,5.512,-10.493,-13.747
9.3672,-4.559,7.302,-0.531,9.679,10.275,5.911,-15.297,-15.657
9.3711,-5.44,8.707,-2.048,2.964,7.836,0.351,-18.386,-14.048
9.375,-7.288,7.43,-2.003,2.486,14.477,-4.542,-17.054,-11.889
9.3789,-4.367,4.107,2.739,2.74,9.928,-4.272,-16.672,-13.361
9.3828,-7.701,7.836,-3.308,5.299,8.616,-4.057,-17.902,-9.981
9.3867,-14.396,-0.26,-6.427,3.107,9.008,-5.597,-18.84,-14.164
9.3906,-12.986,4.363,-3.676,7.142,7.422,-6.374,-16.593,-9.818
9.3945,-14.807,4.231,-4.965,1.739,5.484,-7.566,-15.982,-11.621
9.3984,-9.766,5.29,-4.278,4.474,12.119,-5.431,-14.312,-8.947
9.4023,-15.683,4.456,-5.237,0.653,7.462,-8.939,-10.033,-12.897
9.4062,-14.554,3.123,-6.138,3.005,7.278,-11.411,-10.137,-6.434
9.4102,-8.868,-2.788,-7.055,6.32,4.707,-7.906,-9.174,-5.032
9.4141,-7.256,-1.264,0.89,11.08,4.234,-9.812,-7.157,-5.608
9.418,-9.316,-1.784,0.758,4.891,8.339,-14.253,-6.618,-3.914
9.4219,-6.124,-4.584,1.597,6.447,4.915,-16.785,-8.239,-2.361
9.4258,-0.759,3.681,4.344,4.712,8.166,-15.248,-3.116,0.74
9.4297,-4.898,-2.146,3.699,4.183,11.255,-16.008,2.581,5.269
9.4336,-3.709,2.654,3.022,4.684,14.328,-18.426,3.958,6.318
9.4375,-1.254,4.443,3.659,7.843,9.678,-12.053,4.782,12.48
9.4414,1.693,6.813,2.137,4.605,9.812,-10.238,5.233,5.719
9.4453,-2.396,7.873,1.874,8.804,7.894,-7.387,9.617,8.401
9.4492,-1.012,12.13,-0.514,3.989,9.45,-9.082,6.989,8.89
9.4531,1.138,7.517,-4.973,1.12,2.269,-4.066,9.55,8.995
9.457,2.496,9.652,-8.705,3.962,4.685,-1.469,15.06,9.126
9.4609,-3.904,7.761,-7.034,5.743,0.116,-0.617,12.577,9.363
9.4648,-3.552,7.332,-11.752,11.683,0.03,-0.776,9.584,5.358
9.4688,0.128,9.979,-10.355,8.856,-4.774,-1.756,10.096,5.475
9.4727,-6.024,11.655,-11.154,10.793,-3.515,-1.887,6.709,4.53
9.4766,-0.727,8.478,-14.794,13.473,-4.167,-0.594,5.199,8.054
9.4805,-5.777,9.643,-17.036,17.491,-7.248,0.901,4.64,9.63
9.4844,-5.721,6.922,-17.501,20.168,-10.203,-2.941,6.201,1.901
9.4883,-9.053,4.171,-18.414,21.432,-11.708,-2.408,4.9,-2.047
9.4922,-12.563,4.92,-20.665,19.494,-12.771,-3.918,6.844,0.565
9.4961,-13.617,3.944,-19.706,16.946,-16.099,-4.898,3.599,-0.306
9.5,-11.316,1.09,-19.048,17.138,-16.098,-7.076,4.982,0.798
9.5039,-9.985,-0.029,-18.16,12.383,-19.95,-3.706,10.155,-1.416
9.5078,-12.596,-4.363,-19.657,11.064,-17.809,-3.428,10.17,0.336
9.5117,-12.503,-11.416,-24.425,16.074,-15.632,-6.611,8.184,1.167
9.5156,-11.103,-13.688,-15.108,13.046,-15.812,-9.219,3.658,1.265
9.5195,-12.79,-10.571,-14.37,13.647,-15.446,-11.25,4.158,1.41
9.5234,-7.459,-13.667,-9.838,11.851,-11.767,-11.166,3.452,-0.528
9.5273,-5.906,-12.174,-9.117,9.778,-10.901,-15.478,6.095,4.946
9.5312,-2.262,-11.982,-8.203,9.158,-3.967,-16.883,5.503,7.98
9.5352,-9.426,-16.287,-6.568,7.105,-2.232,-14.57,9.735,8.297
9.5391,-11.257,-15.793,-4.738,3.537,-5.78,-10.637,3.029,8.296
9.543,-10.0,-8.162,-0.697,-0.847,-0.489,-16.481,3.78,10.961
9.5469,-10.295,-9.573,-3.126,-3.275,-6.153,-11.769,7.353,6.24
9.5508,-13.006,-10.939,-1.66,-7.623,-6.409,-8.758,9.322,10.025
9.5547,-12.993,-12.939,-2.994,-8.275,-5.058,-13.603,4.302,10.014
9.5586,-11.788,-13.461,-3.868,-2.5,-4.578,-6.643,6.059,8.238
9.5625,-15.152,-15.603,-7.894,-6.367,-0.223,-6.172,7.678,7.799
9.5664,-14.169,-11.193,-0.395,-4.942,-5.503,-8.782,8.86,6.462
9.5703,-12.002,-13.573,-1.981,-6.954,-5.789,-10.393,8.155,11.351
9.5742,-8.558,-8.991,1.088,-3.501,-4.532,-10.316,2.689,11.567
9.5781,-10.626,-11.697,-2.362,-3.702,0.335,-8.964,3.065,11.565
9.582,-13.063,-13.021,-3.006,-2.808,-0.435,-7.843,1.765,10.232
9.5859,-13.991,-11.506,3.536,-2.909,-5.052,-7.553,4.521,14.307
9.5898,-13.336,-14.952,-1.714,-0.897,-9.835,-7.045,6.212,11.564
9.5938,-13.119,-8.703,2.898,-1.041,-9.866,-3.647,6.363,8.935
9.5977,-9.341,-8.143,0.487,-4.185,-5.007,-7.423,5.707,7.726
9.6016,-9.372,-6.716,-1.584,-5.73,-7.675,-6.766,6.845,9.444
9.6055,-6.45,-13.736,-1.641,-3.328,-9.814,0.836,11.133,11.539
9.6094,-4.871,-9.329,-3.858,-5.52,-7.371,-1.189,15.391,10.388
9.6133,-2.229,-10.787,0.368,-3.576,-7.962,-2.008,12.11,8.798
9.6172,4.082,-9.439,0.601,-1.416,-11.573,-2.477,9.0,11.379
9.6211,6.319,-10.77,4.02,-4.967,-9.876,-2.402,11.949,14.663
9.625,8.551,-7.323,7.711,-0.534,-8.787,-3.271,12.824,14.439
9.6289,10.023,-11.288,6.546,-4.668,-6.518,0.437,10.725,16.185
9.6328,10.872,-5.899,3.01,-3.879,-8.474,-0.507,15.383,15.962
9.6367,11.931,-7.25,7.816,-3.644,-9.073,2.548,15.734,13.804
9.6406,11.672,-6.651,6.23,-4.144,-10.371,0.229,17.873,11.551
9.6445,8.35,-3.103,4.626,-6.759,-5.171,8.826,11.243,7.706
9.6484,10.339,0.798,5.575,-8.232,-10.461,8.688,15.748,11.583
9.6523,6.152,-0.671,1.356,-9.381,-3.582,13.402,16.73,8.876
9.6562,9.915,0.748,-2.818,-9.846,-9.707,15.576,15.494,6.79
9.6602,9.729,-4.829,2.167,-8.998,-5.986,16.913,10.543,5.331
9.6641,6.47,-6.038,-1.302,-3.543,-11.083,15.43,7.131,3.11
9.668,10.227,1.162,-0.535,-8.784,-13.322,14.982,5.673,-1.085
9.6719,5.081,0.607,-0.579,-4.63,-6.375,11.175,2.362,-1.446
9.6758,7.442,-3.444,2.48,-5.072,-4.582,10.328,-1.404,-2.145
9.6797,6.135,-2.185,-1.403,-2.937,-8.322,12.465,0.287,3.412
9.6836,4.002,-1.162,-3.561,-6.067,-7.411,11.028,-5.209,-0.862
9.6875,1.409,-2.935,-1.217,-3.91,-9.47,14.253,-10.48,-4.933
9.6914,-0.23,-3.484,3.81,-3.897,-8.579,10.724,-9.03,-5.307
9.6953,0.317,-1.643,3.557,-3.391,-7.958,7.364,-8.394,-7.694
9.6992,1.449,-6.234,1.489,-7.009,-7.983,7.774,-8.158,-13.809
9.7031,-0.886,-6.849,4.644,-11.493,-9.888,8.505,-7.03,-11.293
9.707,1.047,-9.714,4.017,-10.407,-6.64,7.581,-3.979,-10.287
9.7109,-1.647,-12.519,4.032,-7.249,-3.284,6.613,-9.513,-8.526
9.7148,2.295,-13.741,7.55,-11.234,-3.55,3.549,-9.258,-9.605
9.7188,1.321,-12.477,12.205,-9.696,-0.915,-2.132,-6.388,-8.069
9.7227,7.834,-11.54,12.879,-11.066,1.805,-5.482,-13.666,-6.455
9.7266,12.621,-12.667,16.479,-13.451,6.424,-2.394,-9.229,-0.439
9.7305,9.312,-7.96,18.309,-8.455,13.43,-0.02,-5.793,-2.788
9.7344,5.162,-10.029,15.439,-15.419,9.907,-1.119,-5.317,0.6
9.7383,7.759,-6.065,19.627,-14.604,14.28,2.702,-6.328,-2.299
9.7422,10.897,-2.97,20.184,-18.594,13.466,0.937,-6.019,-1.458
9.7461,9.851,1.535,22.539,-17.994,14.683,5.316,-8.45,0.665
9.75,9.982,-1.208,15.213,-18.816,13.536,7.431,-1.863,0.774
9.7539,11.996,5.741,15.911,-21.797,14.46,10.127,-5.305,-0.155
9.7578,10.86,2.843,13.875,-19.076,14.402,7.863,-4.533,2.704
9.7617,12.013,7.167,15.986,-18.006,12.161,11.198,-2.304,2.449
9.7656,11.592,5.182,14.065,-15.678,13.044,13.321,-5.894,-1.435
9.7695,13.834,8.103,17.823,-9.053,13.379,10.836,-6.325,-1.438
9.7734,12.994,13.976,14.832,-10.406,17.484,11.399,-6.966,-2.737
9.7773,15.076,10.842,11.07,-12.146,14.018,8.293,-4.631,-0.15
9.7812,12.412,14.517,10.455,-1.317,8.782,15.923,-7.519,-3.971
9.7852,10.451,12.761,7.734,-3.816,12.846,11.048,-10.122,0.545
9.7891,13.421,14.617,9.134,-0.669,7.529,8.515,-8.156,-3.348
9.793,9.471,15.266,3.718,4.036,9.789,11.468,-11.236,-10.812
9.7969,10.685,17.577,3.094,0.568,7.317,7.384,-6.702,-12.015
9.8008,9.928,13.942,3.381,0.692,2.421,10.799,-6.435,-10.532
9.8047,8.991,11.47,2.75,-0.374,3.816,18.751,-3.791,-12.341
9.8086,10.295,9.825,-5.201,0.84,-0.104,12.606,-7.158,-10.882
9.8125,13.282,9.583,2.369,6.019,0.136,8.875,-8.392,-13.224
9.8164,12.31,8.375,0.797,8.58,1.663,9.231,-7.916,-9.779
9.8203,9.36,10.513,-1.218,8.807,4.148,4.963,-2.248,-12.293
9.8242,14.081,12.082,-2.768,6.781,6.177,7.045,-8.145,-5.988
9.8281,18.896,7.558,0.038,7.25,6.755,3.153,-4.019,-7.85
9.832,14.148,7.964,2.668,3.275,12.708,5.533,-6.613,-10.728
9.8359,8.865,6.973,2.456,7.565,7.066,2.545,-6.281,-4.21
9.8398,13.701,15.111,3.921,5.981,4.261,9.587,-6.725,-7.654
9.8438,9.151,13.211,1.179,7.687,4.681,5.156,-3.841,-10.751
9.8477,6.123,14.509,-1.309,1.451,10.973,4.353,-5.668,-11.233
9.8516,4.105,10.494,-2.138,-2.097,8.353,5.198,-5.317,-15.142
9.8555,5.126,11.586,-3.439,-0.527,8.701,5.652,-3.216,-16.373
9.8594,-0.509,10.682,-4.237,0.058,6.572,5.091,-8.089,-13.206
9.8633,0.597,7.847,-6.136,3.229,6.091,3.416,-7.02,-11.109
9.8672,-2.08,10.119,-1.833,3.642,5.612,5.809,-10.207,-13.608
9.8711,-3.219,12.651,-4.134,1.573,9.352,-1.095,-12.583,-10.647
9.875,-3.702,5.892,-4.649,1.021,9.812,-5.893,-16.033,-10.169
9.8789,-5.299,4.89,-4.579,5.318,11.821,-4.911,-17.236,-11.307
9.8828,-4.901,4.103,-1.808,8.487,11.318,-1.631,-18.61,-8.247
9.8867,-11.382,8.43,-4.088,6.704,8.489,-5.397,-19.088,-7.961
9.8906,-15.159,7.34,-4.674,8.179,5.003,-6.946,-19.563,-12.19
9.8945,-11.776,5.201,-1.163,7.575,4.008,-5.851,-16.174,-13.103
9.8984,-11.655,5.067,0.799,4.684,12.969,-10.446,-15.167,-11.925
9.9023,-11.317,1.699,-4.013,1.727,9.781,-7.667,-10.804,-15.487
9.9062,-10.856,2.649,-2.496,4.158,9.029,-10.443,-7.848,-8.14
9.9102,-11.729,-2.123,-2.196,7.525,4.281,-9.062,-9.104,-5.462
9.9141,-8.394,-2.957,-3.506,7.532,5.408,-13.121,-8.292,-4.954
9.918,-7.918,-0.958,0.214,8.544,4.657,-15.201,-5.893,-2.471
9.9219,-5.835,-1.536,-0.517,5.822,5.643,-14.652,-5.687,-0.278
9.9258,-2.615,-0.59,2.419,5.755,9.275,-14.997,-3.785,-0.562
9.9297,3.798,0.753,1.505,5.686,14.402,-15.917,3.763,10.096
9.9336,-3.457,3.405,1.664,6.011,13.307,-15.257,-0.711,8.094
9.9375,0.307,6.956,0.789,8.531,8.487,-9.982,7.778,8.053
9.9414,-4.765,7.433,1.295,0.887,8.35,-10.844,5.547,11.439
9.9453,-1.741,10.469,1.598,4.367,9.337,-11.052,8.691,10.061
9.9492,-2.081,10.076,-2.26,2.998,5.715,-8.926,10.846,8.565
9.9531,-5.3,9.222,-9.028,0.397,5.597,-2.469,12.713,9.819
9.957,-0.94,11.092,-9.756,6.039,4.017,-1.734,16.135,5.926
9.9609,-3.51,9.232,-13.134,5.898,1.296,-1.115,10.357,7.309
9.9648,-7.717,5.841,-10.308,9.369,-1.312,-0.776,10.613,8.84
9.9688,-1.837,8.466,-10.131,15.831,-4.443,-1.155,7.286,3.946
9.9727,-0.11,9.335,-11.468,15.495,-4.665,-2.424,4.194,3.12
9.9766,0.198,8.144,-15.15,15.805,-6.229,0.332,5.552,5.606
9.9805,-3.023,11.045,-14.927,16.887,-8.366,0.979,10.115,5.635
9.9844,-5.833,7.782,-17.733,17.372,-7.872,-0.364,5.211,5.584
9.9883,-5.912,8.703,-19.706,22.67,-8.915,0.686,8.456,-0.741
9.9922,-7.282,5.963,-16.265,20.038,-15.791,-3.055,7.982,-5.672
9.9961,-9.384,4.706,-16.767,15.613,-14.039,-2.386,10.169,-0.604
